,loss,conv,dataset,train acc micro,test acc micro,train acc macro,test acc macro
478,HOPE_Katz,GAT,0.90.90.01220,0.572039942938659,0.4120603015075377,0.5726142189623943,0.4135118828606704
479,HOPE_Katz,SAGE,0.90.90.01220,0.5677603423680456,0.2914572864321608,0.56772424416195,0.2881532995426295
480,HOPE_Katz,GCN,0.90.90.01240,0.5763195435092725,0.4271356783919598,0.5759277112064721,0.4212325972957492
481,HOPE_Katz,GAT,0.90.90.01240,0.5763195435092725,0.4020100502512563,0.5761409272105369,0.396962439415213
482,HOPE_Katz,SAGE,0.90.90.01240,0.5820256776034237,0.2663316582914573,0.5816504443413939,0.256831119544592
483,HOPE_Katz,GCN,0.90.90.0132,0.5021398002853067,0.4371859296482412,0.5006880822559963,0.4352953367446122
484,HOPE_Katz,GAT,0.90.90.0132,0.4693295292439372,0.4371859296482412,0.4624219281630363,0.4356750537297431
485,HOPE_Katz,SAGE,0.90.90.0132,0.514978601997147,0.2512562814070351,0.5131195283392582,0.2533457001892146
486,HOPE_Katz,GCN,0.90.90.0135,0.5848787446504993,0.507537688442211,0.5835214771516275,0.5089797634413472
487,HOPE_Katz,GAT,0.90.90.0135,0.4379457917261055,0.4070351758793969,0.4373847185231777,0.3957121557240496
488,HOPE_Katz,SAGE,0.90.90.0135,0.5549215406562055,0.2663316582914573,0.5540075150138113,0.2594858577856631
489,HOPE_Katz,GCN,0.90.90.01320,0.5734664764621968,0.4974874371859296,0.5739577182771336,0.4926504662317262
490,HOPE_Katz,GAT,0.90.90.01320,0.6034236804564908,0.4874371859296482,0.6025797950322763,0.4852223812191192
491,HOPE_Katz,SAGE,0.90.90.01320,0.5592011412268189,0.2763819095477386,0.5587319128255384,0.2724722409745569
492,HOPE_Katz,GCN,0.90.90.0142,0.572039942938659,0.4271356783919598,0.5704840483251136,0.421718883865975
493,HOPE_Katz,GAT,0.90.90.0142,0.4407988587731811,0.371859296482412,0.4399998344946293,0.3673985187304666
494,HOPE_Katz,SAGE,0.90.90.0142,0.3223965763195435,0.2864321608040201,0.3173140611478177,0.2612594128560515
495,HOPE_Katz,GCN,0.90.90.0145,0.5805991440798859,0.4673366834170854,0.5804521213613901,0.466060487456416
496,HOPE_Katz,GAT,0.90.90.0145,0.5520684736091298,0.3919597989949748,0.5520141837065922,0.3889008768380242
497,HOPE_Katz,SAGE,0.90.90.0145,0.4607703281027104,0.2462311557788944,0.4571310253711705,0.2199291677928385
498,HOPE_Katz,GCN,0.90.90.0172,0.5805991440798859,0.4824120603015075,0.5788142341719981,0.4852615126158
499,HOPE_Katz,GAT,0.90.90.0172,0.5620542082738944,0.4673366834170854,0.5585381494639833,0.4645520615524351
500,HOPE_Katz,SAGE,0.90.90.0172,0.5306704707560628,0.1658291457286432,0.5196460134659399,0.1349178310416625
501,HOPE_Katz,GCN,0.90.90.225,0.6348074179743224,0.7738693467336684,0.6316599273495526,0.7601520056736567
502,HOPE_Katz,GAT,0.90.90.225,0.6362339514978602,0.7135678391959799,0.6323771748780975,0.694438907516264
503,HOPE_Katz,SAGE,0.90.90.225,0.6562054208273894,0.5477386934673367,0.6514490191756013,0.5077636188257163
504,HOPE_Katz,GCN,0.90.90.2220,1.0,0.984924623115578,1.0,0.9849624060150376
505,HOPE_Katz,GAT,0.90.90.2220,0.8473609129814551,0.9949748743718592,0.8470239361035482,0.9949874686716792
506,HOPE_Katz,SAGE,0.90.90.2220,1.0,0.7537688442211056,1.0,0.7439210083289031
507,HOPE_Katz,GCN,0.90.90.2240,0.7018544935805991,0.9597989949748744,0.7014957726669981,0.95993929941153
508,HOPE_Katz,GAT,0.90.90.2240,1.0,1.0,1.0,1.0
509,HOPE_Katz,SAGE,0.90.90.2240,0.5920114122681883,0.5527638190954773,0.5919505555351596,0.5550851316174545
510,HOPE_Katz,GCN,0.90.90.232,0.9985734664764622,0.9949748743718592,0.9985813997358988,0.9950344827586208
511,HOPE_Katz,GAT,0.90.90.232,1.0,1.0,1.0,1.0
512,HOPE_Katz,SAGE,0.90.90.232,1.0,0.8994974874371859,1.0,0.9004541286540289
513,HOPE_Katz,GCN,0.90.90.235,0.8758915834522111,0.6633165829145728,0.8757186574956364,0.6594783760301002
514,HOPE_Katz,GAT,0.90.90.235,0.7974322396576321,0.7286432160804021,0.7960697980186308,0.7277244708737197
515,HOPE_Katz,SAGE,0.90.90.235,0.6333808844507846,0.542713567839196,0.6288852275371359,0.5335178977814831
516,HOPE_Katz,GCN,0.90.90.2320,0.8430813124108416,0.6180904522613065,0.8429780834845296,0.6172940856781437
517,HOPE_Katz,GAT,0.90.90.2320,0.6390870185449358,0.7336683417085426,0.6388456345267508,0.7400586902578489
518,HOPE_Katz,SAGE,0.90.90.2320,0.543509272467903,0.4924623115577889,0.5433100330238864,0.4854553556165852
519,HOPE_Katz,GCN,0.90.90.242,1.0,0.984924623115578,1.0,0.9853554704129416
520,HOPE_Katz,GAT,0.90.90.242,1.0,0.984924623115578,1.0,0.9853554704129416
521,HOPE_Katz,SAGE,0.90.90.242,1.0,0.9447236180904522,1.0,0.9452006745914792
522,HOPE_Katz,GCN,0.90.90.245,0.4793152639087018,0.864321608040201,0.475953743206768,0.8633594435623422
523,HOPE_Katz,GAT,0.90.90.245,1.0,0.9949748743718592,1.0,0.9952320136228182
524,HOPE_Katz,SAGE,0.90.90.245,1.0,0.9396984924623116,1.0,0.939872465594766
525,HOPE_Katz,GCN,0.90.90.272,1.0,1.0,1.0,1.0
526,HOPE_Katz,GAT,0.90.90.272,1.0,1.0,1.0,1.0
527,HOPE_Katz,SAGE,0.90.90.272,0.4479315263908702,0.1557788944723618,0.4429973078526297,0.1501902011529739
528,HOPE_Katz,GCN,0.90.90.525,0.9843081312410842,0.984924623115578,0.9842629819786692,0.9849304549520664
529,HOPE_Katz,GAT,0.90.90.525,0.9900142653352354,0.9798994974874372,0.990024464768755,0.9798734177215188
530,HOPE_Katz,SAGE,0.90.90.525,0.9243937232524964,0.6884422110552764,0.9242545386699602,0.6800292871892427
531,HOPE_Katz,GCN,0.90.90.5220,1.0,1.0,1.0,1.0
532,HOPE_Katz,GAT,0.90.90.5220,1.0,1.0,1.0,1.0
533,HOPE_Katz,SAGE,0.90.90.5220,0.8445078459343794,0.4422110552763819,0.8430575892920679,0.4380439857102261
534,HOPE_Katz,GCN,0.90.90.5240,1.0,1.0,1.0,1.0
535,HOPE_Katz,GAT,0.90.90.5240,1.0,1.0,1.0,1.0
536,HOPE_Katz,SAGE,0.90.90.5240,0.710413694721826,0.5175879396984925,0.7044307118584335,0.5002605381014431
537,HOPE_Katz,GCN,0.90.90.535,0.5934379457917262,0.3969849246231156,0.5938416998512515,0.3774380464098715
538,HOPE_Katz,GAT,0.90.90.535,0.5320970042796006,0.3366834170854271,0.5259773087677385,0.310653658105035
539,HOPE_Katz,SAGE,0.90.90.535,0.5135520684736091,0.2663316582914573,0.5123891458723272,0.2564929611444629
540,HOPE_Katz,GCN,0.90.90.5320,1.0,0.3467336683417085,1.0,0.3556862556523067
541,HOPE_Katz,GAT,0.90.90.5320,0.7018544935805991,0.2763819095477386,0.703642397940646,0.2849096151134573
542,HOPE_Katz,SAGE,0.90.90.5320,0.5620542082738944,0.0552763819095477,0.5608214486716955,0.0509980109555665
543,HOPE_Katz,GCN,0.90.90.545,0.5891583452211127,0.2814070351758794,0.5926097720793951,0.2738590820943762
544,HOPE_Katz,GAT,0.90.90.545,0.4308131241084166,0.2814070351758794,0.4307241085971369,0.2623443356511531
545,HOPE_Katz,SAGE,0.90.90.545,0.5235378031383737,0.2060301507537688,0.5233957305493142,0.1895089608078814
546,HOPE_CN,GCN,0.10.10.225,0.29814550641940085,0.1306532663316583,0.2939477678257854,0.12055892221900436
547,HOPE_CN,GAT,0.10.10.225,0.6990014265335235,0.1507537688442211,0.6987590539223683,0.14500725347343765
548,HOPE_CN,SAGE,0.10.10.225,0.3309557774607703,0.05527638190954774,0.3312785945287161,0.0543971640039415
549,HOPE_CN,GCN,0.10.10.2220,0.44650499286733236,0.1658291457286432,0.44425057679332786,0.14933477150868452
550,HOPE_CN,GAT,0.10.10.2220,0.6433666191155493,0.12060301507537688,0.6453230181962164,0.1095205864617063
551,HOPE_CN,SAGE,0.10.10.2220,0.2582025677603424,0.09547738693467336,0.25424276065037626,0.06739831062657149
552,HOPE_CN,GCN,0.10.10.2240,0.43366619115549215,0.1407035175879397,0.43275555597993787,0.13117522080602578
553,HOPE_CN,GAT,0.10.10.2240,0.4008559201141227,0.11055276381909548,0.40458357527606453,0.11258957144299304
554,HOPE_CN,SAGE,0.10.10.2240,0.644793152639087,0.045226130653266326,0.6447508831727541,0.04293024805095744
555,HOPE_CN,GCN,0.10.10.232,0.37517831669044227,0.11055276381909548,0.3716539417723566,0.1098335303140795
556,HOPE_CN,GAT,0.10.10.232,0.3566333808844508,0.135678391959799,0.3561421929649265,0.11867097230255123
557,HOPE_CN,SAGE,0.10.10.232,0.24393723252496433,0.045226130653266326,0.24202411697117224,0.04096005301887655
558,HOPE_CN,GCN,0.10.10.235,0.5406562054208274,0.09547738693467336,0.5388184531088985,0.09515149048482383
559,HOPE_CN,GAT,0.10.10.235,0.4065620542082739,0.1407035175879397,0.40428419327539916,0.13574308051459275
560,HOPE_CN,SAGE,0.10.10.235,0.16547788873038516,0.11055276381909548,0.14356112513140815,0.07435747423781315
561,HOPE_CN,GCN,0.10.10.2320,0.41512125534950073,0.12060301507537688,0.4067791983684244,0.11552813743990216
562,HOPE_CN,GAT,0.10.10.2320,0.2967189728958631,0.1407035175879397,0.29418937073749507,0.11413943355119827
